SOURCE,ID_SURV,x,y,LIFE_STAGE,SPECIES_CODE,N,TOT_LEN
RVC,1409U_1_2016,447435.2121007817,2712258.3834633497,ALL,SCA_GUAC,0.625,32.550000000000004
RVC,1409U_1_2016,447435.2121007817,2712258.3834633497,ALL,SCA_GUAC,2.5,46.2
RVC,1409U_1_2016,447435.2121007817,2712258.3834633497,ALL,SCA_GUAC,0.625,53.550000000000004
RVC,1410H_2_2016,447847.4012882378,2712231.3730246197,ALL,SCA_GUAC,0.5,47.25
RVC,1410H_2_2016,447847.4012882378,2712231.3730246197,ALL,SCA_GUAC,0,0
RVC,1410U_1_2016,447859.6149095237,2712246.829118712,ALL,SCA_GUAC,0,0
RVC,1410U_1_2016,447859.6149095237,2712246.829118712,ALL,SCA_GUAC,0.5,39.9
RVC,1410U_1_2016,447859.6149095237,2712246.829118712,ALL,SCA_GUAC,0.5,43.050000000000004
RVC,1411U_2_2016,456253.8237595359,2714370.5384161943,ALL,SCA_GUAC,0,0
RVC,1411U_1_2016,456256.82408258825,2714358.349274167,ALL,SCA_GUAC,0,0
RVC,1412U_2_2016,458732.02870549454,2714650.882142281,ALL,SCA_GUAC,0,45.15
RVC,1412U_2_2016,458732.02870549454,2714650.882142281,ALL,SCA_GUAC,0,43.050000000000004
RVC,1412U_1_2016,458753.1993545254,2714617.6022149185,ALL,SCA_GUAC,0,0
RVC,1412U_2_2016,458732.02870549454,2714650.882142281,ALL,SCA_GUAC,0,0
RVC,1412U_1_2016,458753.1993545254,2714617.6022149185,ALL,SCA_GUAC,0.5,42
RVC,1413H_2_2016,458745.3749206071,2714711.741287369,ALL,SCA_GUAC,2.5,55.650000000000006
RVC,1413H_2_2016,458745.3749206071,2714711.741287369,ALL,SCA_GUAC,0.625,25.200000000000003
RVC,1413H_2_2016,458745.3749206071,2714711.741287369,ALL,SCA_GUAC,0.625,29.400000000000002
RVC,1413U_1_2016,458750.461770699,2714719.4769916404,ALL,SCA_GUAC,0.5,53.550000000000004
RVC,1413U_1_2016,458750.461770699,2714719.4769916404,ALL,SCA_GUAC,0.5,49.35
RVC,1413U_1_2016,458750.461770699,2714719.4769916404,ALL,SCA_GUAC,0,0
RVC,1416U_2_2016,427853.05444448843,2707637.4791425355,ALL,SCA_GUAC,0,0
RVC,1416U_1_2016,427881.4282023646,2707637.333055498,ALL,SCA_GUAC,0,0
RVC,1417U_1_2016,429112.6294797081,2707828.147358003,ALL,SCA_GUAC,0,0
RVC,1417U_2_2016,429103.8008817516,2707885.7712355917,ALL,SCA_GUAC,0,0
RVC,1418U_1_2016,414412.6913743762,2705358.960082193,ALL,SCA_GUAC,0,0
RVC,1418U_2_2016,414441.07048839214,2705358.7869102005,ALL,SCA_GUAC,0.5,52.5
RVC,1418U_2_2016,414441.07048839214,2705358.7869102005,ALL,SCA_GUAC,0.5,54.6
RVC,1418U_2_2016,414441.07048839214,2705358.7869102005,ALL,SCA_GUAC,0,0
RVC,1419U_2_2016,414728.20155287033,2705906.271871925,ALL,SCA_GUAC,0,0
RVC,1419U_1_2016,414748.5388732107,2705917.2214610223,ALL,SCA_GUAC,0,0
RVC,1420U_2_2016,412893.92645891686,2704801.3581740246,ALL,SCA_GUAC,0,0
RVC,1420U_1_2016,412939.5926906872,2704809.933305452,ALL,SCA_GUAC,0,0
RVC,1421H_2_2016,413049.1762971794,2704828.078188608,ALL,SCA_GUAC,0,0
RVC,1421U_1_2016,413054.0794767351,2704801.4718767935,ALL,SCA_GUAC,0,0
RVC,1422U_2_2016,410817.378740061,2704540.8950995235,ALL,SCA_GUAC,0,0
RVC,1422U_1_2016,410833.47680173325,2704521.9680574024,ALL,SCA_GUAC,0,0
RVC,1423U_2_2016,410872.6200340613,2704620.2722107507,ALL,SCA_GUAC,0,0
RVC,1423U_2_2016,410872.6200340613,2704620.2722107507,ALL,SCA_GUAC,0.5,68.25
RVC,1423U_1_2016,410881.6158217285,2704600.2830115743,ALL,SCA_GUAC,0,0
RVC,1424U_2_2016,401512.4413406015,2704032.842762814,ALL,SCA_GUAC,0,0
RVC,1424U_1_2016,401503.1084849561,2704003.0094428486,ALL,SCA_GUAC,0,0
RVC,1425U_1_2016,406527.57102836564,2704994.044669307,ALL,SCA_GUAC,0,0
RVC,1425U_2_2016,406587.15860953333,2704961.534556701,ALL,SCA_GUAC,0,0
RVC,1426U_1_2016,406876.47072805255,2704873.237564997,ALL,SCA_GUAC,0,0
RVC,1426U_2_2016,406867.75277568167,2704934.199606877,ALL,SCA_GUAC,0,0
RVC,1427U_1_2016,416413.5965480689,2706907.1081666793,ALL,SCA_GUAC,0,0
RVC,1427U_2_2016,416429.8707522524,2706916.9770213272,ALL,SCA_GUAC,0,0
RVC,1431U_2_2016,452242.00588183,2714078.074384152,ALL,SCA_GUAC,0,0
RVC,1431U_1_2016,452262.33467080514,2714099.0427655657,ALL,SCA_GUAC,0,0
RVC,1434U_2_2016,428095.49556938396,2708277.3564465186,ALL,SCA_GUAC,0,0
RVC,1434U_1_2016,428123.9134764281,2708286.0689464663,ALL,SCA_GUAC,0,0
RVC,1437U_1_2016,410677.3916231187,2704842.981302829,ALL,SCA_GUAC,0,0
RVC,1437U_2_2016,410710.4945555443,2704788.511041481,ALL,SCA_GUAC,0,0
RVC,1438U_2_2016,403700.1090185073,2704044.2347065527,ALL,SCA_GUAC,0,0
RVC,1438U_1_2016,403765.3173629089,2704092.511028959,ALL,SCA_GUAC,0,0
RVC,1439U_1_2016,442858.7621018443,2711338.4800112406,ALL,SCA_GUAC,0,0
RVC,1439U_2_2016,442835.50252982735,2711348.540457629,ALL,SCA_GUAC,0,0
RVC,1441U_1_2016,455067.2735197596,2714207.109370494,ALL,SCA_GUAC,0,0
RVC,1441U_2_2016,455074.39183334477,2714215.9444894316,ALL,SCA_GUAC,0,0
RVC,1442U_2_2016,428005.9664477428,2708208.05674157,ALL,SCA_GUAC,0,0
RVC,1442U_1_2016,427964.4948912765,2708222.664807559,ALL,SCA_GUAC,0,0
RVC,1443U_1_2016,429253.65942352754,2708263.707564788,ALL,SCA_GUAC,0,0
RVC,1443U_2_2016,429230.30315487325,2708253.859924608,ALL,SCA_GUAC,0,0
RVC,1444U_2_2016,412867.1419918576,2705058.4252314577,ALL,SCA_GUAC,0,0
RVC,1444U_1_2016,412834.67350695323,2705053.090325858,ALL,SCA_GUAC,0,0
RVC,1445U_1_2016,411129.3114475531,2705458.0041846912,ALL,SCA_GUAC,0,0
RVC,1447U_1_2016,465326.8336595755,2716874.009242007,ALL,SCA_GUAC,0,0
RVC,1447U_2_2016,465342.03409731254,2716878.400449896,ALL,SCA_GUAC,0,0
RVC,1449U_1_2016,411044.16214999085,2705296.8729466973,ALL,SCA_GUAC,0,0
RVC,1449U_2_2016,411022.0185733733,2705321.3748256406,ALL,SCA_GUAC,0,0
RVC,1450U_1_2016,404453.8404092563,2703678.08445154,ALL,SCA_GUAC,0,0
RVC,1450U_2_2016,404418.9829951625,2703620.7393945674,ALL,SCA_GUAC,0,0
RVC,1451U_1_2016,406920.0686289389,2703958.2791083814,ALL,SCA_GUAC,0,0
RVC,1451U_2_2016,406951.7563589676,2703997.9334326987,ALL,SCA_GUAC,0,0
RVC,1452U_1_2016,431162.82949747884,2707452.518196313,ALL,SCA_GUAC,0,0
RVC,1452U_2_2016,431194.32509822294,2707468.9727962003,ALL,SCA_GUAC,0,0
RVC,1457U_1_2016,459257.56164616655,2714959.368357325,ALL,SCA_GUAC,0,0
RVC,1457U_2_2016,459245.4794389798,2714983.7630280564,ALL,SCA_GUAC,0,0
RVC,1460U_1_2016,427384.99389089446,2707464.9445608184,ALL,SCA_GUAC,0,0
RVC,1460U_2_2016,427354.615999117,2707469.5312173483,ALL,SCA_GUAC,0,0
RVC,1461U_1_2016,413358.12444955274,2705122.9306815257,ALL,SCA_GUAC,0,0
RVC,1461U_2_2016,413415.8221230646,2705110.3937398773,ALL,SCA_GUAC,0,0
RVC,1468U_2_2016,408299.5460635205,2704087.6141012567,ALL,SCA_GUAC,0,0
RVC,1468U_1_2016,408291.3066293445,2704067.7357797576,ALL,SCA_GUAC,0,0
RVC,1475U_2_2016,420451.5205765399,2706428.501276178,ALL,SCA_GUAC,0,0
RVC,1475U_1_2016,420468.9000071932,2706454.9781406266,ALL,SCA_GUAC,0,0
RVC,1479U_2_2016,453685.10064119776,2713398.899348171,ALL,SCA_GUAC,0,0
RVC,1479U_1_2016,453698.16187294613,2713366.7457559435,ALL,SCA_GUAC,0,0
RVC,1480U_2_2016,457695.22659701115,2714084.858345286,ALL,SCA_GUAC,0,0
RVC,1480U_1_2016,457682.02615566255,2714073.8258467526,ALL,SCA_GUAC,0,0
RVC,1481U_2_2016,458811.1451407714,2714347.2631293098,ALL,SCA_GUAC,0,0
RVC,1481U_1_2016,458796.9493509576,2714341.7687589694,ALL,SCA_GUAC,0.5,38.85
RVC,1481U_1_2016,458796.9493509576,2714341.7687589694,ALL,SCA_GUAC,0.5,48.300000000000004
RVC,1501U_2_2016,577239.417655352,2801553.066260045,ALL,SCA_GUAC,0,0
RVC,1501U_1_2016,577239.417655352,2801553.066260045,ALL,SCA_GUAC,0,0
RVC,1503U_2_2016,577598.0877957034,2803587.273445237,ALL,SCA_GUAC,0,0
RVC,1503U_1_2016,577598.0877957034,2803587.273445237,ALL,SCA_GUAC,0,0
RVC,1524U_2_2016,584104.3289190949,2809988.695383158,ALL,SCA_GUAC,0,0
RVC,1524U_1_2016,584112.4172277241,2809982.101241947,ALL,SCA_GUAC,0,0
RVC,1525U_2_2016,586340.2098139584,2812051.7057979456,ALL,SCA_GUAC,0,0
RVC,1525U_1_2016,586357.0856004071,2812086.146072525,ALL,SCA_GUAC,0,0
RVC,1547U_2_2016,585924.2213728994,2805225.9251401713,ALL,SCA_GUAC,0,0
RVC,1547U_1_2016,585930.2514882323,2805227.0711049726,ALL,SCA_GUAC,0,0
RVC,1586U_1_2016,579184.1001754571,2798785.789481563,ALL,SCA_GUAC,0,0
RVC,1586U_2_2016,579187.0096875689,2798804.63296824,ALL,SCA_GUAC,0,0
RVC,1599U_1_2016,578697.415528408,2788654.407894341,ALL,SCA_GUAC,0,0
RVC,1599U_2_2016,578677.4600684308,2788621.069378752,ALL,SCA_GUAC,0,0
RVC,1616U_1_2016,580720.1721753182,2795780.444984999,ALL,SCA_GUAC,0,0
RVC,1616U_2_2016,580723.1134486703,2795793.751790946,ALL,SCA_GUAC,0,0
RVC,1619U_1_2016,579468.528615735,2790816.1713243723,ALL,SCA_GUAC,0,0
RVC,1619U_2_2016,579446.563881351,2790782.819628187,ALL,SCA_GUAC,1.5,36.75
RVC,1619U_2_2016,579446.563881351,2790782.819628187,ALL,SCA_GUAC,0.25,34.125
RVC,1619U_2_2016,579446.563881351,2790782.819628187,ALL,SCA_GUAC,0.5,31.5
RVC,1619U_2_2016,579446.563881351,2790782.819628187,ALL,SCA_GUAC,0,0
RVC,1619U_2_2016,579446.563881351,2790782.819628187,ALL,SCA_GUAC,0.5,39.9
RVC,1619U_2_2016,579446.563881351,2790782.819628187,ALL,SCA_GUAC,0.25,38.325
RVC,1641U_1_2016,506901.2844490929,2734586.0341257276,ALL,SCA_GUAC,0,0
RVC,1641U_2_2016,506928.59079685964,2734584.940509983,ALL,SCA_GUAC,0,0
RVC,1657U_2_2016,490801.21195376094,2724244.643779467,ALL,SCA_GUAC,0,0
RVC,1657U_1_2016,490798.1749821075,2724243.5385550135,ALL,SCA_GUAC,0,0
RVC,1658U_2_2016,519288.73467786383,2735535.585973996,ALL,SCA_GUAC,0,0
RVC,1658U_1_2016,519283.6937946774,2735524.5064281714,ALL,SCA_GUAC,0.125,45.675000000000004
RVC,1658U_1_2016,519283.6937946774,2735524.5064281714,ALL,SCA_GUAC,0.5,58.800000000000004
RVC,1658U_1_2016,519283.6937946774,2735524.5064281714,ALL,SCA_GUAC,0.125,54.6
RVC,1658U_1_2016,519283.6937946774,2735524.5064281714,ALL,SCA_GUAC,1.25,50.400000000000006
RVC,1658U_1_2016,519283.6937946774,2735524.5064281714,ALL,SCA_GUAC,0,0
RVC,1658U_1_2016,519283.6937946774,2735524.5064281714,ALL,SCA_GUAC,0.5,40.95
RVC,1664U_2_2016,471519.9140352472,2719267.128734029,ALL,SCA_GUAC,1,52.5
RVC,1664U_2_2016,471519.9140352472,2719267.128734029,ALL,SCA_GUAC,0.5,56.7
RVC,1664U_1_2016,471585.7278391611,2719269.208921385,ALL,SCA_GUAC,0.5,31.5
RVC,1664U_2_2016,471519.9140352472,2719267.128734029,ALL,SCA_GUAC,0.5,50.400000000000006
RVC,1664U_1_2016,471585.7278391611,2719269.208921385,ALL,SCA_GUAC,0,0
RVC,1678U_2_2016,480393.29240320757,2720890.5296254633,ALL,SCA_GUAC,0.5,38.85
RVC,1678U_2_2016,480393.29240320757,2720890.5296254633,ALL,SCA_GUAC,0,0
RVC,1678U_1_2016,480380.0666597039,2720844.0444492693,ALL,SCA_GUAC,0,0
RVC,1716U_2_2016,414689.3162001882,2707843.225183864,ALL,SCA_GUAC,0,0
RVC,1716U_1_2016,414684.39101529215,2707866.509094511,ALL,SCA_GUAC,0,0
RVC,1733U_2_2016,458866.8382648879,2714687.023656124,ALL,SCA_GUAC,0.5,45.15
RVC,1733U_2_2016,458866.8382648879,2714687.023656124,ALL,SCA_GUAC,0,0
RVC,1733U_1_2016,458862.8294796353,2714701.4296665294,ALL,SCA_GUAC,0,0
RVC,1774U_2_2016,463614.2042995824,2715608.3622040534,ALL,SCA_GUAC,1,56.7
RVC,1774U_2_2016,463614.2042995824,2715608.3622040534,ALL,SCA_GUAC,0.5,52.5
RVC,1774U_1_2016,463598.97593608475,2715594.0077532753,ALL,SCA_GUAC,0,0
RVC,1774U_2_2016,463614.2042995824,2715608.3622040534,ALL,SCA_GUAC,0,0
RVC,1800U_2_2016,552011.8375066349,2758001.810727629,ALL,SCA_GUAC,0,0
RVC,1800U_1_2016,552012.6624453084,2758050.535992414,ALL,SCA_GUAC,0,0
RVC,1001U_2_2018,403524.96951380937,2711142.523461653,ALL,SCA_GUAC,0,0
RVC,1001U_1_2018,403524.551995042,2711228.900985583,ALL,SCA_GUAC,0,0
RVC,1002U_1_2018,433270.90740424977,2717269.5085216374,ALL,SCA_GUAC,0,0
RVC,1002U_2_2018,433256.6721681244,2717257.3963539125,ALL,SCA_GUAC,0,0
RVC,1003U_2_2018,406637.78757397487,2711491.261242448,ALL,SCA_GUAC,0,0
RVC,1003U_1_2018,406707.4339218272,2711452.039041667,ALL,SCA_GUAC,0,0
RVC,1004U_2_2018,411893.8419561027,2713554.476004776,ALL,SCA_GUAC,0,0
RVC,1004U_1_2018,411867.34459850733,2713529.17413899,ALL,SCA_GUAC,0,0
RVC,1005U_2_2018,461953.7944453864,2722458.9039078807,ALL,SCA_GUAC,0,0
RVC,1005U_1_2018,461926.3311032723,2722410.2598547298,ALL,SCA_GUAC,0,0
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.5,42
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.375,34.125
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.5,31.5
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.5,21
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.5,32.550000000000004
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.125,44.625
RVC,1006U_2_2018,460378.8696142362,2722498.728711254,ALL,SCA_GUAC,0,0
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.5,44.1
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,1.75,36.75
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,1.25,47.25
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.625,28.35
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.375,40.425000000000004
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,2.25,24.150000000000002
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.5,54.6
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.625,22.575
RVC,1006U_1_2018,460397.1211645229,2722509.749333505,ALL,SCA_GUAC,0.125,50.925000000000004
RVC,1007U_1_2018,460245.10095127724,2722444.8545236494,ALL,SCA_GUAC,0.5,29.400000000000002
RVC,1007U_1_2018,460245.10095127724,2722444.8545236494,ALL,SCA_GUAC,0.5,36.225
RVC,1007U_2_2018,460250.0767496284,2722414.944432504,ALL,SCA_GUAC,0.5,56.7
RVC,1007U_2_2018,460250.0767496284,2722414.944432504,ALL,SCA_GUAC,1.125,46.2
RVC,1007U_2_2018,460250.0767496284,2722414.944432504,ALL,SCA_GUAC,3.25,35.7
RVC,1007U_1_2018,460245.10095127724,2722444.8545236494,ALL,SCA_GUAC,0.5,46.2
RVC,1007U_1_2018,460245.10095127724,2722444.8545236494,ALL,SCA_GUAC,0.5,38.85
RVC,1007U_1_2018,460245.10095127724,2722444.8545236494,ALL,SCA_GUAC,0.5,31.5
RVC,1007U_2_2018,460250.0767496284,2722414.944432504,ALL,SCA_GUAC,0.5,22.05
RVC,1007U_2_2018,460250.0767496284,2722414.944432504,ALL,SCA_GUAC,0.5,37.800000000000004
RVC,1007U_1_2018,460245.10095127724,2722444.8545236494,ALL,SCA_GUAC,2,33.6
RVC,1007U_2_2018,460250.0767496284,2722414.944432504,ALL,SCA_GUAC,0.5,31.5
RVC,1007U_1_2018,460245.10095127724,2722444.8545236494,ALL,SCA_GUAC,0.5,48.300000000000004
RVC,1007U_2_2018,460250.0767496284,2722414.944432504,ALL,SCA_GUAC,1.125,28.875
RVC,1008U_1_2018,430509.19664670515,2715608.7503632614,ALL,SCA_GUAC,0,0
RVC,1008U_2_2018,430510.9631970007,2715556.6985005992,ALL,SCA_GUAC,0,0
RVC,1008U_2_2018,430510.9631970007,2715556.6985005992,ALL,SCA_GUAC,1.25,46.2
RVC,1008U_2_2018,430510.9631970007,2715556.6985005992,ALL,SCA_GUAC,0.125,52.5
RVC,1008U_2_2018,430510.9631970007,2715556.6985005992,ALL,SCA_GUAC,0.5,58.800000000000004
RVC,1008U_2_2018,430510.9631970007,2715556.6985005992,ALL,SCA_GUAC,0.125,43.575
RVC,1008U_2_2018,430510.9631970007,2715556.6985005992,ALL,SCA_GUAC,0.5,40.95
RVC,1009U_2_2018,429284.4560790864,2715354.6831609164,ALL,SCA_GUAC,0,0
RVC,1009U_1_2018,429259.2429752768,2715375.849595406,ALL,SCA_GUAC,0,0
RVC,1010U_1_2018,471151.0389471252,2725941.24009536,ALL,SCA_GUAC,0,0
RVC,1010U_2_2018,471172.3292555328,2725960.019138844,ALL,SCA_GUAC,0,0
RVC,1011U_1_2018,494760.07398081466,2731249.1818822953,ALL,SCA_GUAC,1.25,47.25
RVC,1011U_1_2018,494760.07398081466,2731249.1818822953,ALL,SCA_GUAC,0.125,45.15
RVC,1011U_1_2018,494760.07398081466,2731249.1818822953,ALL,SCA_GUAC,0.5,43.050000000000004
RVC,1011U_1_2018,494760.07398081466,2731249.1818822953,ALL,SCA_GUAC,0,0
RVC,1011U_1_2018,494760.07398081466,2731249.1818822953,ALL,SCA_GUAC,0.5,56.7
RVC,1011U_2_2018,494743.88342445926,2731234.793872694,ALL,SCA_GUAC,0,0
RVC,1011U_1_2018,494760.07398081466,2731249.1818822953,ALL,SCA_GUAC,0.125,51.975
RVC,1011U_2_2018,494743.88342445926,2731234.793872694,ALL,SCA_GUAC,0.5,32.550000000000004
RVC,1012U_1_2018,546779.5667229464,2761330.3864037655,ALL,SCA_GUAC,0,0
RVC,1012U_2_2018,546768.5087779417,2761317.060847687,ALL,SCA_GUAC,0,0
RVC,1013U_2_2018,545271.0944541056,2759319.9743431224,ALL,SCA_GUAC,0,0
RVC,1013U_1_2018,545313.5060019842,2759316.7924903375,ALL,SCA_GUAC,0,0
RVC,1014U_1_2018,545071.7679266842,2759455.5171038485,ALL,SCA_GUAC,0,0
RVC,1014U_1_2018,545071.7679266842,2759455.5171038485,ALL,SCA_GUAC,0.333,31.5
RVC,1015U_1_2018,564080.9767286639,2779602.0815295316,ALL,SCA_GUAC,0,0
RVC,1015U_2_2018,564077.9473169855,2779603.1746286047,ALL,SCA_GUAC,0,0
RVC,1016U_2_2018,577898.7112530519,2804156.018117575,ALL,SCA_GUAC,0,0
RVC,1016U_1_2018,577911.7990590518,2804154.9864077726,ALL,SCA_GUAC,0,0
RVC,1019U_1_2018,580923.5162031665,2811364.5510562765,ALL,SCA_GUAC,0,0
RVC,1019U_2_2018,580928.5448426234,2811364.5813704194,ALL,SCA_GUAC,0,0
RVC,1020U_2_2018,433892.7408038287,2712145.3293422596,ALL,SCA_GUAC,0.5,39.9
RVC,1020U_1_2018,433841.1243513967,2712155.539040474,ALL,SCA_GUAC,0,0
RVC,1020U_2_2018,433892.7408038287,2712145.3293422596,ALL,SCA_GUAC,0,0
RVC,1021U_2_2018,434589.16125695064,2712245.0319383196,ALL,SCA_GUAC,0,0
RVC,1021U_2_2018,434589.16125695064,2712245.0319383196,ALL,SCA_GUAC,0.5,38.85
RVC,1021U_2_2018,434589.16125695064,2712245.0319383196,ALL,SCA_GUAC,0.5,45.15
RVC,1021U_1_2018,434542.5942005113,2712251.8935674243,ALL,SCA_GUAC,0,0
RVC,1024U_2_2018,402998.13159631635,2706318.052387355,ALL,SCA_GUAC,0.5,54.6
RVC,1024U_1_2018,402984.54232647526,2706258.3488598857,ALL,SCA_GUAC,0,0
RVC,1024U_2_2018,402998.13159631635,2706318.052387355,ALL,SCA_GUAC,0.5,42
RVC,1025U_2_2018,399794.0241042988,2706137.9409282077,ALL,SCA_GUAC,0,0
RVC,1025U_1_2018,399741.28951547865,2706133.8884681016,ALL,SCA_GUAC,0,0
RVC,1026U_1_2018,402957.1628617876,2708012.602302875,ALL,SCA_GUAC,0,0
RVC,1026U_2_2018,402942.1770710888,2708043.712341178,ALL,SCA_GUAC,0,0
RVC,1027U_2_2018,425676.414034767,2709374.0327930152,ALL,SCA_GUAC,0,0
RVC,1027U_1_2018,425647.0775008642,2709383.046988696,ALL,SCA_GUAC,0,0
RVC,1028U_1_2018,459489.3739068032,2719454.1251874394,ALL,SCA_GUAC,0.5,47.25
RVC,1028U_2_2018,459485.30480977305,2719447.4935002667,ALL,SCA_GUAC,0.5,48.300000000000004
RVC,1028U_1_2018,459489.3739068032,2719454.1251874394,ALL,SCA_GUAC,0.5,46.2
RVC,1028U_2_2018,459485.30480977305,2719447.4935002667,ALL,SCA_GUAC,0,0
RVC,1030U_2_2018,435990.14500708523,2713566.181704058,ALL,SCA_GUAC,0,0
RVC,1030U_1_2018,435973.0118548462,2713585.084028184,ALL,SCA_GUAC,0,0
RVC,1031H_2_2018,402456.8127160392,2707616.318267234,ALL,SCA_GUAC,0,0
RVC,1031U_1_2018,402441.2569797324,2707565.4877468483,ALL,SCA_GUAC,0,0
RVC,1032U_1_2018,403406.4558208565,2707033.9104903177,ALL,SCA_GUAC,0,0
RVC,1032U_2_2018,403424.66728584655,2707029.3555289987,ALL,SCA_GUAC,0,0
RVC,1033U_2_2018,446950.0071885069,2715198.893860743,ALL,SCA_GUAC,0,42
RVC,1033U_2_2018,446950.0071885069,2715198.893860743,ALL,SCA_GUAC,0,54.6
RVC,1033U_1_2018,446955.16777286475,2715224.3413698087,ALL,SCA_GUAC,0,0
RVC,1033U_2_2018,446950.0071885069,2715198.893860743,ALL,SCA_GUAC,0,44.1
RVC,1034U_1_2018,455529.8935876504,2718261.498019724,ALL,SCA_GUAC,0,0
RVC,1034U_2_2018,455435.6249318628,2718229.6884723245,ALL,SCA_GUAC,0,0
RVC,1036U_1_2018,443662.9744660449,2716572.6048496873,ALL,SCA_GUAC,0,0
RVC,1036U_1_2018,443662.9744660449,2716572.6048496873,ALL,SCA_GUAC,0.5,47.25
RVC,1036U_1_2018,443662.9744660449,2716572.6048496873,ALL,SCA_GUAC,0.5,33.6
RVC,1036U_2_2018,443627.54422866163,2716576.0697217146,ALL,SCA_GUAC,0,0
RVC,1038U_2_2018,436246.5357893526,2712482.0865776753,ALL,SCA_GUAC,0,0
RVC,1038U_1_2018,436191.8245710064,2712480.1215926893,ALL,SCA_GUAC,0,0
RVC,1039H_2_2018,404602.49070318416,2707795.332018843,ALL,SCA_GUAC,0,0
RVC,1039U_1_2018,404533.5427315878,2707790.2648911616,ALL,SCA_GUAC,0,0
RVC,1040H_2_2018,402838.4899728533,2706536.201123543,ALL,SCA_GUAC,0,0
RVC,1040U_1_2018,402916.52034906385,2706534.553092115,ALL,SCA_GUAC,0,0
RVC,1041U_2_2018,398413.1354670904,2706222.073404796,ALL,SCA_GUAC,0,0
RVC,1041U_1_2018,398439.623229358,2706240.706899061,ALL,SCA_GUAC,0,0
RVC,1044U_1_2018,426216.16640647105,2710275.8433061694,ALL,SCA_GUAC,0.5,45.15
RVC,1044U_1_2018,426216.16640647105,2710275.8433061694,ALL,SCA_GUAC,0,0
RVC,1044U_2_2018,426206.06399406644,2710281.4330851277,ALL,SCA_GUAC,0,0
RVC,1047U_1_2018,428180.1234468103,2710354.210354664,ALL,SCA_GUAC,0,0
RVC,1049U_2_2018,492906.3024498295,2728140.8776133168,ALL,SCA_GUAC,1,23.1
RVC,1049U_2_2018,492906.3024498295,2728140.8776133168,ALL,SCA_GUAC,0.5,18.900000000000002
RVC,1049U_1_2018,492906.3092353588,2728154.1644583745,ALL,SCA_GUAC,0,0
RVC,1049U_2_2018,492906.3024498295,2728140.8776133168,ALL,SCA_GUAC,0.5,27.3
RVC,1049U_2_2018,492906.3024498295,2728140.8776133168,ALL,SCA_GUAC,0.5,42
RVC,1049U_2_2018,492906.3024498295,2728140.8776133168,ALL,SCA_GUAC,1,35.7
RVC,1049U_2_2018,492906.3024498295,2728140.8776133168,ALL,SCA_GUAC,0.5,25.200000000000003
RVC,1050U_2_2018,507537.68423782015,2734079.2472383613,ALL,SCA_GUAC,0.5,35.7
RVC,1050U_1_2018,507522.53002598556,2734049.343378025,ALL,SCA_GUAC,0,0
RVC,1050U_2_2018,507537.68423782015,2734079.2472383613,ALL,SCA_GUAC,0.5,36.75
RVC,1051U_2_2018,476366.6575218949,2723522.039105383,ALL,SCA_GUAC,0,0
RVC,1051U_1_2018,476370.71923455276,2723529.7828857913,ALL,SCA_GUAC,0,0
RVC,1053U_1_2018,496587.8290824812,2730639.62965025,ALL,SCA_GUAC,1,42
RVC,1053U_2_2018,496562.53491343075,2730624.134532608,ALL,SCA_GUAC,0.5,29.400000000000002
RVC,1053U_2_2018,496562.53491343075,2730624.134532608,ALL,SCA_GUAC,0,36.75
RVC,1053U_1_2018,496587.8290824812,2730639.62965025,ALL,SCA_GUAC,0.5,31.5
RVC,1057U_2_2018,545472.3916752909,2757677.3903032388,ALL,SCA_GUAC,0,0
RVC,1057U_1_2018,545496.7336204799,2757644.251681999,ALL,SCA_GUAC,0,0
RVC,1057U_2_2018,545472.3916752909,2757677.3903032388,ALL,SCA_GUAC,0.5,28.35
RVC,1058U_1_2018,538688.2977533113,2754149.7717424347,ALL,SCA_GUAC,0,0
RVC,1058U_2_2018,538753.8014327696,2754199.784644294,ALL,SCA_GUAC,0,0
RVC,1059H_2_2018,538599.0399245041,2754286.8254475575,ALL,SCA_GUAC,0,0
RVC,1059U_1_2018,538657.6764648635,2754264.8443610384,ALL,SCA_GUAC,0,0
